split,video,qid,type,gold_spans,gold_duration_s,duration_bucket,anchor_t,used_clip_anchor,anchor_in_gold,fwd_peak1_t,fwd_peak1_in_gold,fwd_peak2_t,fwd_peak2_in_gold,fwd_peak3_t,fwd_peak3_in_gold,bwd_peak1_t,bwd_peak1_in_gold,bwd_peak2_t,bwd_peak2_in_gold,bwd_peak3_t,bwd_peak3_in_gold,fwd_scene_t,fwd_scene_in_gold,bwd_scene_t,bwd_scene_in_gold,c3_next_survivor_t,c3_next_survivor_in_gold,c2_random_survivor_mean_in_gold,c2_n_draws,n_forward_peaks,dist_to_next_peak_s,n_survivors,n_peaks_in_video,n_retrieved,c1_fwd_1s_t,c1_fwd_2s_t,c1_fwd_3s_t,c1_fwd_5s_t,c1_fwd_1s_in_gold,c1_fwd_2s_in_gold,c1_fwd_3s_in_gold,c1_fwd_5s_in_gold,c1_bwd_1s_t,c1_bwd_2s_t,c1_bwd_3s_t,c1_bwd_5s_t,c1_bwd_1s_in_gold,c1_bwd_2s_in_gold,c1_bwd_3s_in_gold,c1_bwd_5s_in_gold
val_tune,4094488636,3,TN,"[[16.2, 21.2]]",5.0,5-10s,5.9059,True,False,6.006,False,6.4064,False,7.007,False,5.5055,False,5.005,False,4.004,False,7.374033333333333,False,4.637966666666666,False,6.006,False,0.3,20,41,0.1001,108,50,4,6.9059,7.9059,8.9059,10.9059,False,False,False,False,4.9059,3.9059,2.9059,0.9059,False,False,False,False
val_tune,7059877301,9,TN,"[[25.8, 30.7]]",4.9,2-5s,0.1335,True,False,1.0343666666666667,False,1.4014,False,2.0353666666666665,False,,,,,,,2.435766666666667,False,0.0,False,0.23356666666666667,False,0.2,20,49,0.9009,123,50,4,1.1335,2.1335,3.1335,5.1335,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_tune,2735019707,8,TN,"[[14.7, 18.9]]",4.2,2-5s,7.007,True,False,8.008,False,8.6086,False,9.009,False,6.006,False,5.005,False,4.437766666666667,False,7.9412666666666665,False,5.939266666666667,False,7.240566666666667,False,0.35,20,19,1.001,79,29,4,8.007,9.007,10.007,12.007,False,False,False,False,6.007,5.007,4.007,2.007,False,False,False,False
val_tune,3821781616,6,CH,"[[0.0, 2.1]]",2.1,2-5s,0.2002,True,True,1.001,True,2.002,True,3.003,False,,,,,,,2.435766666666667,False,0.0,True,0.3003,True,0.05,20,37,0.8008,100,38,4,1.2002,2.2002,3.2002,5.2002,True,False,False,False,0.0,0.0,0.0,0.0,True,True,True,True
val_tune,3105728894,6,CW,"[[19.1, 34.0]]",14.9,>=10s,46.8802,True,False,47.047,False,47.4474,False,48.048,False,46.5465,False,46.046,False,45.37866666666667,False,48.181466666666665,False,44.97826666666667,False,47.047,False,0.0,20,7,0.1668,203,87,4,47.8802,48.8802,49.8802,50.0,False,False,False,False,45.8802,44.8802,43.8802,41.8802,False,False,False,False
val_tune,7531285946,5,TN,"[[11.9, 30.6]]",18.7,>=10s,39.039,True,False,,,,,,,38.872166666666665,False,38.4384,False,37.87116666666667,False,,,38.638600000000004,False,,,,0,0,,162,66,4,39.0,39.0,39.0,39.0,False,False,False,False,38.039,37.039,36.039,34.039,False,False,False,False
val_tune,6143391925,3,CW,"[[16.7, 25.5]]",8.8,5-10s,19.1191,True,True,19.486133333333335,True,20.053366666666665,True,21.054366666666667,True,19.052366666666668,True,18.485133333333334,True,18.051366666666667,True,19.486133333333335,True,18.585233333333335,True,19.2192,True,0.35,20,31,0.367,162,59,4,20.1191,21.1191,22.1191,24.1191,True,True,True,True,18.1191,17.1191,16.1191,14.1191,True,True,False,False
val_tune,6898821807,1,CW,"[[0.0, 7.5]]",7.5,5-10s,3.1365,True,True,4.037366666666666,True,4.537866666666667,True,5.038366666666667,True,2.469133333333333,True,2.0353666666666665,True,1.6683333333333332,True,3.4367666666666667,True,2.5692333333333335,True,3.2032,True,0.3,20,26,0.9009,79,33,4,4.1365,5.1365,6.1365,8.1365,True,True,True,False,2.1365,1.1365,0.1365,0.0,True,True,True,True
val_tune,8189958994,6,TC,"[[51.9, 58.2]]",6.3,5-10s,10.9443,True,False,11.044366666666667,False,12.045366666666666,False,12.545866666666667,False,10.043366666666667,False,9.642966666666666,False,9.042366666666666,False,11.478133333333334,False,9.943266666666666,False,11.011,False,0.1,20,88,0.1001,250,104,4,11.9443,12.9443,13.9443,15.9443,False,False,False,False,9.9443,8.9443,7.9443,5.9443,False,False,False,False
val_tune,5681946487,6,TC,"[[5.4, 11.7]]",6.3,5-10s,1.9353,True,False,2.0353666666666665,False,2.4024,False,3.036366666666667,False,1.0343666666666667,False,0.5338666666666667,False,,,2.6026000000000002,False,0.9342666666666667,False,2.0353666666666665,False,0.2,20,45,0.1001,114,47,4,2.9353,3.9353,4.9353,6.9353,False,False,False,True,0.9353,0.0,0.0,0.0,False,False,False,False
val_tune,7164729910,1,CW,"[[4.1, 7.4]]",3.3,2-5s,2.0417,True,False,2.5416666666666665,False,3.0,False,3.7916666666666665,False,1.2916666666666667,False,0.2916666666666667,False,,,2.5416666666666665,False,0.0,False,2.5416666666666665,False,0.15,20,36,0.5,88,39,4,3.0417,4.0417,5.0417,7.0417,False,False,True,True,1.0417,0.0417,0.0,0.0,False,False,False,False
val_tune,4189100053,0,CW,"[[0.0, 25.3]]",25.3,>=10s,12.8128,True,True,13.013,True,13.5135,True,14.014,True,12.012,True,11.5115,True,11.011,True,13.747066666666667,True,11.945266666666667,True,12.9129,True,0.95,20,29,0.2002,118,50,4,13.8128,14.8128,15.8128,17.8128,True,True,True,True,11.8128,10.8128,9.8128,7.8128,True,True,True,True
val_tune,3261079025,8,CH,"[[6.0, 9.0]]",3.0,2-5s,7.3073,True,True,8.008,True,9.009,False,9.5095,False,7.007,True,6.473133333333333,True,6.006,True,10.9109,False,1.9352666666666667,False,8.008,True,0.1,20,18,0.7007,75,29,4,8.3073,9.3073,10.3073,12.3073,True,False,False,False,6.3073,5.3073,4.3073,2.3073,True,False,False,False
val_tune,5134317883,3,CW,"[[43.9, 52.4]]",8.5,5-10s,43.0,True,False,43.75,False,44.25,True,45.0,True,42.5,False,42.0,False,41.25,False,43.666666666666664,False,42.666666666666664,False,43.25,False,0.1,20,41,0.75,252,99,4,44.0,45.0,46.0,48.0,True,True,True,True,42.0,41.0,40.0,38.0,False,False,False,False
val_tune,5561024834,11,CH,"[[19.5, 21.3]]",1.8,<2s,23.7917,True,False,25.041666666666668,False,25.541666666666668,False,26.291666666666668,False,22.541666666666668,False,21.291666666666668,True,20.041666666666668,True,24.333333333333332,False,20.625,True,24.041666666666668,False,0.0,20,17,1.25,127,45,4,24.7917,25.7917,26.7917,28.7917,False,False,False,False,22.7917,21.7917,20.7917,18.7917,False,False,True,False
val_tune,4698622422,8,CH,"[[7.5, 17.3], [19.5, 30.2], [33.5, 34.7]]",21.7,>=10s,22.022,True,True,22.555866666666667,True,23.023,True,23.490133333333333,True,21.454766666666668,True,21.021,True,20.02,True,22.389033333333334,True,21.721700000000002,True,22.288933333333333,True,0.55,20,30,0.5339,169,62,4,23.022,24.022,25.022,27.022,True,True,True,True,21.022,20.022,19.022,17.022,True,True,False,True
val_tune,2454242177,6,CH,"[[14.5, 24.2], [37.6, 52.4]]",24.5,>=10s,41.8084,True,True,42.5425,True,43.043,True,44.044,True,41.041,True,40.5405,True,40.04,True,47.98126666666667,True,39.4394,True,42.042,True,1.0,20,16,0.7341,212,81,4,42.8084,43.8084,44.8084,46.8084,True,True,True,True,40.8084,39.8084,38.8084,36.8084,True,True,True,False
val_tune,8080432373,4,CW,"[[74.8, 79.3]]",4.5,2-5s,72.072,True,False,72.10536666666667,False,73.10636666666667,False,74.10736666666666,False,71.10436666666666,False,70.10336666666667,False,69.60286666666667,False,72.20546666666667,False,70.80406666666667,False,72.10536666666667,False,0.15,20,33,0.0334,360,154,4,73.072,74.072,75.072,77.072,False,False,True,True,71.072,70.072,69.072,67.072,False,False,False,False
val_tune,4127497265,0,TC,"[[4.5, 9.1]]",4.6,2-5s,10.3103,True,False,11.011,False,12.012,False,13.013,False,10.01,False,9.576233333333333,False,9.009,True,10.744066666666667,False,9.743066666666667,False,10.977633333333333,False,0.0,20,32,0.7007,120,49,4,11.3103,12.3103,13.3103,15.3103,False,False,False,False,9.3103,8.3103,7.3103,5.3103,False,True,True,True
val_tune,4671452046,11,CH,"[[28.4, 31.4]]",3.0,2-5s,18.7854,True,False,19.019,False,19.486133333333335,False,20.02,False,18.018,False,17.450766666666667,False,17.017,False,20.854166666666668,False,17.784433333333332,False,18.885533333333335,False,0.1,20,43,0.2336,175,72,4,19.7854,20.7854,21.7854,23.7854,False,False,False,False,17.7854,16.7854,15.7854,13.7854,False,False,False,False
val_tune,4412508597,0,TN,"[[2.4, 11.6]]",9.2,5-10s,3.7704,True,True,4.004,True,4.571233333333334,True,5.005,True,3.4701333333333335,True,3.003,True,2.6026,True,4.237566666666667,True,2.9362666666666666,True,4.004,True,0.9,20,12,0.2336,48,18,4,4.7704,5.7704,6.7704,8.7704,True,True,True,True,2.7704,1.7704,0.7704,0.0,True,False,False,False
val_tune,5173770364,6,CW,"[[9.3, 11.6]]",2.3,2-5s,68.6686,True,False,69.069,False,70.07,False,70.4704,False,68.068,False,67.5675,False,67.067,False,68.73533333333333,False,68.10136666666666,False,69.069,False,0.0,20,17,0.4004,320,127,4,69.6686,70.6686,71.6686,73.6686,False,False,False,False,67.6686,66.6686,65.6686,63.6686,False,False,False,False
val_tune,6201488511,8,CH,"[[70.6, 74.2]]",3.6,2-5s,83.9172,True,False,84.11736666666667,False,84.61786666666667,False,85.11836666666666,False,83.11636666666666,False,82.51576666666666,False,82.11536666666667,False,84.25083333333333,False,83.01626666666667,False,84.01726666666667,False,0.0,20,4,0.2002,345,136,4,84.9172,85.9172,86.0,86.0,False,False,False,False,82.9172,81.9172,80.9172,78.9172,False,False,False,False
val_tune,14003541505,3,TC,"[[9.4, 11.7]]",2.3,2-5s,12.2248,True,False,12.5585,False,13.476083333333333,False,14.06,False,12.058,False,11.390666666666666,True,10.056,True,12.971291666666666,False,11.469791666666666,True,12.475083333333334,False,0.0,20,11,0.3337,64,25,4,13.2248,14.2248,15.2248,17.2248,False,False,False,False,11.2248,10.2248,9.2248,7.2248,True,True,False,False
val_tune,3741143820,8,TN,"[[9.2, 11]]",1.8,<2s,11.0444,True,False,,,,,,,11.011,False,10.01,True,9.009,False,11.077733333333333,False,10.577233333333334,True,,,,0,0,,46,16,4,11.0,11.0,11.0,11.0,True,True,True,True,10.0444,9.0444,8.0444,6.0444,True,False,False,False
val_tune,2535384528,2,CW,"[[4.0, 10.0]]",6.0,5-10s,14.4,True,False,14.52,False,,,,,13.8,False,13.2,False,12.0,False,15.04,False,11.92,False,14.52,False,0.0,20,1,0.12,51,20,4,15.0,15.0,15.0,15.0,False,False,False,False,13.4,12.4,11.4,9.4,False,False,False,True
val_tune,8132842161,1,TC,"[[9.8, 30.2]]",20.4,>=10s,29.0624,True,True,30.063366666666667,True,30.6306,False,31.06436666666667,False,28.461766666666666,True,28.061366666666668,True,27.560866666666666,True,30.163466666666668,True,28.962266666666668,True,29.162466666666667,True,0.1,20,12,1.001,148,60,4,30.0624,31.0624,32.0624,34.0624,True,False,False,False,28.0624,27.0624,26.0624,24.0624,True,True,True,True
val_tune,6233408665,5,TN,"[[31.6, 33.8]]",2.2,2-5s,12.0454,True,False,12.445766666666668,False,13.046366666666666,False,13.4134,False,11.644966666666667,False,11.044366666666667,False,10.443766666666667,False,14.948266666666667,False,11.945266666666667,False,12.445766666666668,False,0.1,20,109,0.4004,300,131,4,13.0454,14.0454,15.0454,17.0454,False,False,False,False,11.0454,10.0454,9.0454,7.0454,False,False,False,False
val_tune,12392885583,4,TN,"[[10.4, 16.2]]",5.8,5-10s,9.8098,True,False,11.478133333333334,True,12.178833333333333,True,13.1131,True,9.743066666666667,False,9.342666666666666,False,8.942266666666667,False,11.077733333333333,True,8.541866666666667,False,10.01,False,0.3,20,30,1.6683,110,43,4,10.8098,11.8098,12.8098,14.8098,True,True,True,True,8.8098,7.8098,6.8098,4.8098,False,False,False,False
val_tune,8783897632,1,TC,"[[17.9, 25.3]]",7.4,5-10s,15.4821,True,False,16.049366666666668,False,16.449766666666665,False,16.983633333333334,False,14.547866666666666,False,14.047366666666667,False,13.646966666666666,False,16.049366666666668,False,14.447766666666666,False,15.582233333333333,False,0.4,20,26,0.5672,117,51,4,16.4821,17.4821,18.4821,20.4821,False,False,True,True,14.4821,13.4821,12.4821,10.4821,False,False,False,False
val_tune,2567843468,6,TN,"[[1.4, 7.5]]",6.1,5-10s,6.006,True,True,6.4064,True,7.007,True,7.5075,False,5.005,True,4.004,True,3.003,True,6.940266666666667,True,5.472133333333334,True,6.4064,True,0.05,20,16,0.4004,78,24,4,7.006,8.006,9.006,11.006,True,False,False,False,5.006,4.006,3.006,1.006,True,True,True,False
val_tune,4219909195,8,TN,"[[25.0, 33]]",8.0,5-10s,27.5609,True,True,27.660966666666667,True,28.028,True,29.029,True,27.027,True,26.4264,True,26.026,True,28.595233333333333,True,26.192833333333333,True,27.660966666666667,True,0.95,20,8,0.1001,136,53,4,28.5609,29.5609,30.5609,32.5609,True,True,True,True,26.5609,25.5609,24.5609,22.5609,True,True,False,False
val_tune,3322503255,5,TN,"[[22.0, 31.6]]",9.6,5-10s,6.9736,True,False,7.007,False,7.5075,False,8.008,False,6.6066,False,6.006,False,5.5055,False,8.141466666666666,False,5.939266666666667,False,7.007,False,0.25,20,62,0.0334,166,73,4,7.9736,8.9736,9.9736,11.9736,False,False,False,False,5.9736,4.9736,3.9736,1.9736,False,False,False,False
val_tune,3192668394,3,CW,"[[21.5, 38.7]]",17.2,>=10s,25.9926,True,True,26.026,True,26.5265,True,27.027,True,25.5255,True,25.025,True,24.5245,True,27.861166666666666,True,24.657966666666667,True,26.026,True,0.35,20,68,0.0334,278,114,4,26.9926,27.9926,28.9926,30.9926,True,True,True,True,24.9926,23.9926,22.9926,20.9926,True,True,True,False
val_tune,4984417707,5,TP,"[[0.0, 1.8]]",1.8,<2s,0.1001,True,True,1.001,True,1.4014,True,2.002,False,,,,,,,0.8341666666666667,True,0.0,True,0.3003,True,0.05,20,22,0.9009,59,23,4,1.1001,2.1001,3.1001,5.1001,True,False,False,False,0.0,0.0,0.0,0.0,True,True,True,True
val_tune,8604794910,6,CH,"[[0.2, 4.1], [8.3, 11.8]]",7.4,5-10s,9.7431,True,True,10.043366666666667,True,11.044366666666667,True,12.045366666666666,False,9.442766666666667,True,9.042366666666666,True,8.441766666666666,True,10.477133333333333,True,9.142466666666667,True,10.043366666666667,True,0.55,20,5,0.3003,55,22,4,10.7431,11.7431,12.7431,14.0,True,True,False,False,8.7431,7.7431,6.7431,4.7431,True,False,False,False
val_tune,4420239986,3,CW,"[[0.2, 20.0]]",19.8,>=10s,17.0504,True,True,17.2172,True,17.6176,True,18.018,True,16.082733333333334,True,15.682333333333334,True,15.015,True,17.650966666666665,True,12.045366666666666,True,17.2172,True,0.4,20,10,0.1668,90,37,4,18.0504,19.0504,20.0504,22.0,True,True,False,False,16.0504,15.0504,14.0504,12.0504,True,True,True,True
val_tune,7571121368,2,CW,"[[38.8, 41.6]]",2.8,2-5s,51.0844,True,False,52.085366666666665,False,52.48576666666666,False,53.08636666666666,False,50.48376666666667,False,50.08336666666667,False,49.48276666666667,False,52.819433333333336,False,50.48376666666667,False,51.8518,False,0.0,20,8,1.001,226,93,4,52.0844,53.0844,54.0844,56.0,False,False,False,False,50.0844,49.0844,48.0844,46.0844,False,False,False,False
val_tune,4915733559,5,TC,"[[4.9, 7.6]]",2.7,2-5s,31.031,True,False,32.032,False,33.033,False,33.466766666666665,False,30.5305,False,30.03,False,29.39603333333333,False,35.50213333333333,False,29.9299,False,31.19783333333333,False,0.0,20,6,1.001,143,59,4,32.031,33.031,34.031,36.0,False,False,False,False,30.031,29.031,28.031,26.031,False,False,False,False
val_tune,2405940242,9,TC,"[[7.5, 10.8]]",3.3,2-5s,8.008,True,True,9.009,True,9.442,True,10.01,True,7.007,False,6.473,False,6.006,False,9.37613751263903,True,4.704752275025278,False,8.141,True,0.4,20,7,1.001,57,21,4,9.008,10.008,11.008,13.008,True,True,False,False,7.008,6.008,5.008,3.008,False,False,False,False
val_tune,6297019062,4,TN,"[[0.7, 3.3]]",2.6,2-5s,22.9563,True,False,23.256566666666668,False,24.057366666666667,False,25.058366666666668,False,22.856166666666667,False,22.055366666666668,False,21.654966666666667,False,23.590233333333334,False,21.855166666666666,False,23.056366666666666,False,0.0,20,54,0.3003,234,91,4,23.9563,24.9563,25.9563,27.9563,False,False,False,False,21.9563,20.9563,19.9563,17.9563,False,False,False,False
val_tune,3376544720,2,TC,"[[29.7, 45.4]]",15.7,>=10s,68.7353,True,False,68.81875,False,69.444375,False,70.07,False,68.193125,False,67.5675,False,67.10870833333334,False,70.11170833333333,False,68.65191666666666,False,68.81875,False,0.0,20,28,0.0834,288,115,4,69.7353,70.7353,71.7353,73.7353,False,False,False,False,67.7353,66.7353,65.7353,63.7353,False,False,False,False
val_tune,7571121368,5,TN,"[[28.9, 35.0]]",6.1,5-10s,33.0664,True,True,34.067366666666665,True,34.667966666666665,True,35.06836666666667,False,32.06536666666667,True,31.06436666666667,True,30.663966666666667,True,35.16846666666667,False,30.964266666666667,True,33.86716666666667,True,0.05,20,40,1.001,226,93,4,34.0664,35.0664,36.0664,38.0664,True,False,False,False,32.0664,31.0664,30.0664,28.0664,True,True,True,False
val_tune,2736413196,3,CW,"[[44.7, 49.9]]",5.2,5-10s,41.074,True,False,42.042,False,43.043,False,44.044,False,41.041,False,40.54,False,40.04,False,41.24165824064712,False,40.44084934277048,False,41.875,False,0.6,20,14,0.968,217,69,4,42.074,43.074,44.074,46.074,False,False,False,True,40.074,39.074,38.074,36.074,False,False,False,False
val_tune,4378803532,6,TN,"[[32.8, 37.4]]",4.6,2-5s,35.2686,True,True,36.06936666666667,True,37.070366666666665,True,37.670966666666665,False,35.06836666666667,True,34.067366666666665,True,33.06636666666667,True,36.169466666666665,True,34.968266666666665,True,35.36866666666667,True,0.35,20,15,0.8008,175,72,4,36.2686,37.2686,38.2686,40.2686,True,True,False,False,34.2686,33.2686,32.2686,30.2686,True,True,False,False
val_tune,6895608152,4,CW,"[[0.0, 14.8]]",14.8,>=10s,74.2,True,False,74.44,False,74.92,False,75.64,False,73.96,False,73.24,False,72.64,False,74.44,False,73.24,False,74.44,False,0.0,20,19,0.24,291,127,4,75.2,76.2,77.2,79.2,False,False,False,False,73.2,72.2,71.2,69.2,False,False,False,False
val_tune,4970148391,9,TN,"[[7.1, 8.5]]",1.4,<2s,19.019,True,False,19.5195,False,20.02,False,20.5205,False,18.6186,False,18.018,False,17.017,False,20.053366666666665,False,17.550866666666668,False,19.3193,False,0.0,20,9,0.5005,99,43,4,20.019,21.019,22.019,24.0,False,False,False,False,18.019,17.019,16.019,14.019,False,False,False,False
val_tune,4272084125,0,CW,"[[6.4, 12.7]]",6.3,5-10s,7.4074,True,True,8.008,True,9.009,True,9.5095,True,7.007,True,6.006,False,5.572233333333333,False,9.175833333333333,True,5.071733333333333,False,7.6076,True,0.35,20,25,0.6006,99,36,4,8.4074,9.4074,10.4074,12.4074,True,True,True,True,6.4074,5.4074,4.4074,2.4074,True,False,False,False
val_tune,2771402761,10,CH,"[[0.8, 3.1]]",2.3,2-5s,35.3687,True,False,36.036,False,37.037,False,37.40403333333333,False,35.035,False,34.6346,False,34.034,False,35.96926666666667,False,34.968266666666665,False,35.4354,False,0.0,20,20,0.6673,195,73,4,36.3687,37.3687,38.3687,40.3687,False,False,False,False,34.3687,33.3687,32.3687,30.3687,False,False,False,False
val_tune,4896969617,4,TC,"[[9.8, 11.3]]",1.5,<2s,5.3053,True,False,6.006,False,7.007,False,7.5075,False,5.005,False,4.5045,False,4.004,False,5.638966666666667,False,4.938266666666666,False,5.9059,False,0.25,20,10,0.7007,47,20,4,6.3053,7.3053,8.3053,10.3053,False,False,False,True,4.3053,3.3053,2.3053,0.3053,False,False,False,False
val_tune,9565310990,8,TN,"[[27.4, 33.4]]",6.0,5-10s,22.3223,True,False,22.52252252252252,False,24.024024024024023,False,24.691358024691358,False,22.02202202202202,False,21.42142142142142,False,20.887554220887555,False,23.223223223223226,False,16.950283616950284,False,22.389055722389056,False,0.55,20,19,0.2002,125,50,4,23.3223,24.3223,25.3223,27.3223,False,False,False,False,21.3223,20.3223,19.3223,17.3223,False,False,False,False
val_tune,6291413193,1,CW,"[[24.4, 29.9], [36.7, 44.1]]",12.9,>=10s,47.1805,True,False,48.014633333333336,False,48.38166666666667,False,48.9489,False,46.91353333333333,False,46.079366666666665,False,45.07836666666667,False,47.7477,False,46.679966666666665,False,47.2472,False,0.0,20,28,0.8342,264,101,4,48.1805,49.1805,50.1805,52.1805,False,False,False,False,46.1805,45.1805,44.1805,42.1805,False,False,False,True
val_tune,4978714491,3,TN,"[[14.6, 17.4]]",2.8,2-5s,29.9633,True,False,30.03,False,31.031,False,31.898533333333333,False,29.496133333333333,False,29.029,False,28.561866666666667,False,35.96926666666667,False,28.1281,False,30.03,False,0.0,20,17,0.0667,160,66,4,30.9633,31.9633,32.9633,34.9633,False,False,False,False,28.9633,27.9633,26.9633,24.9633,False,False,False,False
val_tune,2679130168,2,CW,"[[55.4, 60.5]]",5.1,5-10s,57.3073,True,True,57.5575,True,58.183125,True,58.80875,True,56.931875,True,56.30625,True,55.680625,True,57.39066666666666,True,56.51479166666666,True,57.5575,True,0.7,20,8,0.2502,202,79,4,58.3073,59.3073,60.3073,62.3073,True,True,True,False,56.3073,55.3073,54.3073,52.3073,True,False,False,False
val_tune,3145698830,2,CW,"[[25.4, 28.3]]",2.9,2-5s,20.2202,True,False,20.4204,False,21.021,False,21.5215,False,20.02,False,19.019,False,18.5185,False,21.354666666666667,False,19.552866666666667,False,20.3203,False,0.05,20,64,0.2002,236,98,4,21.2202,22.2202,23.2202,25.2202,False,False,False,False,19.2202,18.2202,17.2202,15.2202,False,False,False,False
val_tune,4688219212,0,CW,"[[1.3, 6.8]]",5.5,5-10s,6.5065,True,True,7.007,False,7.5075,False,8.008,False,6.006,True,5.005,True,4.5045,True,7.6409666666666665,False,2.9362666666666666,True,6.773433333333333,True,0.0,20,43,0.5005,128,55,4,7.5065,8.5065,9.5065,11.5065,False,False,False,False,5.5065,4.5065,3.5065,1.5065,True,True,True,True
val_tune,6624174621,6,TP,"[[31.1, 34.3]]",3.2,2-5s,12.4458,True,False,12.545866666666667,False,13.046366666666666,False,13.446766666666667,False,12.045366666666666,False,11.044366666666667,False,10.043366666666667,False,12.645966666666666,False,12.078733333333334,False,12.545866666666667,False,0.0,20,42,0.1001,163,61,4,13.4458,14.4458,15.4458,17.4458,False,False,False,False,11.4458,10.4458,9.4458,7.4458,False,False,False,False
val_tune,7492398760,3,TN,"[[51.8, 55.1], [58.6, 65.0]]",9.7,5-10s,43.9773,True,False,44.07736666666667,False,45.07836666666667,False,46.079366666666665,False,43.076366666666665,False,42.475766666666665,False,42.07536666666667,False,44.07736666666667,False,43.10973333333333,False,44.044,False,0.35,20,64,0.1001,361,123,4,44.9773,45.9773,46.9773,48.9773,False,False,False,False,42.9773,41.9773,40.9773,38.9773,False,False,False,False
val_tune,4219909195,7,CW,"[[4.3, 9.8]]",5.5,5-10s,6.006,True,True,6.6066,True,7.007,True,7.4074,True,5.005,True,4.004,False,3.003,False,6.940266666666667,True,5.071733333333333,True,6.4064,True,0.15,20,45,0.6006,136,53,4,7.006,8.006,9.006,11.006,True,True,True,False,5.006,4.006,3.006,1.006,True,False,False,False
val_tune,6356067859,4,CW,"[[12.5, 13.2]]",0.7,<2s,4.5379,True,False,5.038366666666667,False,6.039366666666667,False,7.040366666666666,False,4.037366666666666,False,3.036366666666667,False,2.0353666666666665,False,6.039366666666667,False,3.036366666666667,False,4.838166666666667,False,0.05,20,48,0.5005,143,54,4,5.5379,6.5379,7.5379,9.5379,False,False,False,False,3.5379,2.5379,1.5379,0.0,False,False,False,False
val_tune,4896969617,6,TN,"[[6.0, 8.4]]",2.4,2-5s,5.3053,True,False,6.006,True,7.007,True,7.5075,True,5.005,False,4.5045,False,4.004,False,5.638966666666667,False,4.938266666666666,False,5.9059,False,0.5,20,10,0.7007,47,20,4,6.3053,7.3053,8.3053,10.3053,True,True,True,False,4.3053,3.3053,2.3053,0.3053,False,False,False,False
val_tune,5667931404,0,CW,"[[0.1, 1.8]]",1.7,<2s,5.9393,True,False,6.039366666666667,False,7.040366666666666,False,7.540866666666667,False,5.038366666666667,False,4.537866666666667,False,4.037366666666666,False,6.039366666666667,False,5.038366666666667,False,6.039366666666667,False,0.0,20,9,0.1001,46,17,4,6.9393,7.9393,8.9393,10.9393,False,False,False,False,4.9393,3.9393,2.9393,0.9393,False,False,False,True
val_tune,3303565503,7,TC,"[[19.5, 28.7]]",9.2,5-10s,14.9816,True,False,15.015,False,15.4154,False,16.016,False,14.014,False,13.4134,False,13.013,False,15.849166666666667,False,13.747066666666667,False,15.015,False,0.3,20,37,0.0334,150,60,4,15.9816,16.9816,17.9816,19.9816,False,False,False,True,13.9816,12.9816,11.9816,9.9816,False,False,False,False
val_tune,6727904179,7,CH,"[[0.0, 4.4]]",4.4,2-5s,28.8622,True,False,29.062366666666666,False,30.063366666666667,False,30.663966666666667,False,28.561866666666667,False,28.061366666666668,False,27.460766666666668,False,29.963266666666666,False,28.094733333333334,False,29.062366666666666,False,0.0,20,5,0.2002,130,53,4,29.8622,30.8622,31.8622,32.0,False,False,False,False,27.8622,26.8622,25.8622,23.8622,False,False,False,False
val_tune,8428551576,8,CH,"[[66.5, 70.3]]",3.8,2-5s,66.7667,True,True,67.10036666666667,True,67.60086666666666,True,68.10136666666666,True,66.5665,True,66.09936666666667,False,65.065,False,67.00026666666666,True,66.39966666666666,False,67.10036666666667,True,0.3,20,38,0.3337,359,157,4,67.7667,68.7667,69.7667,71.7667,True,True,True,False,65.7667,64.7667,63.7667,61.7667,False,False,False,False
val_tune,2434859163,1,CW,"[[0.0, 1.6]]",1.6,<2s,5.805,True,False,6.006,False,6.606,False,7.007,False,5.005,False,4.571,False,4.004,False,6.373104145601618,False,0.30030333670374115,True,5.905,False,0.0,20,24,0.201,85,32,4,6.805,7.805,8.805,10.805,False,False,False,False,4.805,3.805,2.805,0.805,False,False,False,True
val_tune,6691330381,0,TC,"[[0.6, 12.0]]",11.4,>=10s,24.5579,True,False,25.058366666666668,False,25.558866666666667,False,26.059366666666666,False,24.057366666666667,False,23.556866666666668,False,23.056366666666666,False,24.958266666666667,False,23.690333333333335,False,25.058366666666668,False,0.0,20,27,0.5005,166,68,4,25.5579,26.5579,27.5579,29.5579,False,False,False,False,23.5579,22.5579,21.5579,19.5579,False,False,False,False
val_tune,6624174621,1,CW,"[[33.0, 40]]",7.0,5-10s,12.4458,True,False,12.545866666666667,False,13.046366666666666,False,13.446766666666667,False,12.045366666666666,False,11.044366666666667,False,10.043366666666667,False,12.645966666666666,False,12.078733333333334,False,12.545866666666667,False,0.35,20,42,0.1001,163,61,4,13.4458,14.4458,15.4458,17.4458,False,False,False,False,11.4458,10.4458,9.4458,7.4458,False,False,False,False
val_tune,3974684583,1,CW,"[[4.8, 9.1], [16.1, 24.6]]",12.8,>=10s,7.007,True,True,8.008,True,9.009,True,10.01,False,6.006,True,5.6056,True,5.005,True,8.942266666666667,True,4.671333333333333,False,7.1071,True,0.7,20,30,1.001,99,42,4,8.007,9.007,10.007,12.007,True,True,False,False,6.007,5.007,4.007,2.007,True,True,False,False
