split,video,qid,type,gold_spans,gold_duration_s,duration_bucket,anchor_t,used_clip_anchor,anchor_in_gold,fwd_peak1_t,fwd_peak1_in_gold,fwd_peak2_t,fwd_peak2_in_gold,fwd_peak3_t,fwd_peak3_in_gold,bwd_peak1_t,bwd_peak1_in_gold,bwd_peak2_t,bwd_peak2_in_gold,bwd_peak3_t,bwd_peak3_in_gold,fwd_scene_t,fwd_scene_in_gold,bwd_scene_t,bwd_scene_in_gold,c3_next_survivor_t,c3_next_survivor_in_gold,c2_random_survivor_mean_in_gold,c2_n_draws,n_forward_peaks,dist_to_next_peak_s,n_survivors,n_peaks_in_video,n_retrieved,c1_fwd_1s_t,c1_fwd_2s_t,c1_fwd_3s_t,c1_fwd_5s_t,c1_fwd_1s_in_gold,c1_fwd_2s_in_gold,c1_fwd_3s_in_gold,c1_fwd_5s_in_gold,c1_bwd_1s_t,c1_bwd_2s_t,c1_bwd_3s_t,c1_bwd_5s_t,c1_bwd_1s_in_gold,c1_bwd_2s_in_gold,c1_bwd_3s_in_gold,c1_bwd_5s_in_gold
val_confirm,4658396458,2,CW,"[[23.1, 31.0]]",7.9,5-10s,61.125,True,False,61.25,False,61.875,False,62.5,False,60.0,False,58.75,False,58.125,False,61.916666666666664,False,60.666666666666664,False,61.208333333333336,False,0.0,20,39,0.125,289,118,4,62.125,63.125,64.125,66.125,False,False,False,False,60.125,59.125,58.125,56.125,False,False,False,False
val_confirm,10109097475,2,CW,"[[15.4, 25.3], [64.9, 70.8]]",15.8,>=10s,0.0,True,False,1.0677344010677343,False,1.4681348014681348,False,2.1354688021354686,False,,,,,,,0.3003003003003003,False,,,0.9342676009342676,False,0.2,20,148,1.0677,316,148,4,1.0,2.0,3.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,5586394125,7,TN,"[[0.5, 8.9]]",8.4,5-10s,0.9343,True,True,1.0343666666666667,True,1.5348666666666666,True,2.0353666666666665,True,0.5338666666666667,True,,,,,2.0353666666666665,True,0.5672333333333334,True,1.0343666666666667,True,0.25,20,63,0.1001,151,64,4,1.9343,2.9343,3.9343,5.9343,True,True,True,True,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,9208803675,0,CW,"[[3.6, 8.0], [9.2, 11.2]]",6.4,5-10s,13.9806,True,False,15.615615615615615,False,16.68335001668335,False,17.250583917250584,False,13.44678011344678,False,11.778445111778446,False,9.70970970970971,True,14.514514514514515,False,12.746079412746079,False,14.04738071404738,False,0.0,20,6,1.635,62,18,4,14.9806,15.9806,16.9806,18.9806,False,False,False,False,12.9806,11.9806,10.9806,8.9806,False,False,True,False
val_confirm,5047408177,4,CW,"[[26.4, 30.5]]",4.1,2-5s,15.5333,True,False,16.0,False,17.0,False,18.0,False,14.0,False,12.8,False,12.0,False,16.4,False,14.533333333333333,False,15.933333333333334,False,0.25,20,24,0.4667,87,34,4,16.5333,17.5333,18.5333,20.5333,False,False,False,False,14.5333,13.5333,12.5333,10.5333,False,False,False,False
val_confirm,5877508141,3,CH,"[[8.5, 9.6]]",1.1,<2s,13.3467,True,False,13.646966666666666,False,14.047366666666667,False,15.048366666666666,False,13.046366666666666,False,12.645966666666666,False,12.045366666666666,False,13.646966666666668,False,12.779433333333333,False,13.646966666666666,False,0.0,20,10,0.3003,79,34,4,14.3467,15.3467,16.3467,18.3467,False,False,False,False,12.3467,11.3467,10.3467,8.3467,False,False,False,False
val_confirm,3469864014,2,CW,"[[2.6, 7.0], [8.0, 11.7], [14.2, 20.2]]",14.1,>=10s,2.6026,True,True,3.003,True,3.6036,True,4.004,True,2.002,False,1.001,False,0.2002,False,4.637966666666666,True,1.2345666666666666,False,2.8028,True,0.5,20,41,0.4004,116,45,4,3.6026,4.6026,5.6026,7.6026,True,True,True,False,1.6026,0.6026,0.0,0.0,False,False,False,False
val_confirm,7508439506,9,TC,"[[0.0, 2.4]]",2.4,2-5s,0.7341,True,True,1.0343666666666667,True,2.0353666666666665,True,2.435766666666667,False,0.23356666666666667,True,,,,,1.0343666666666667,True,0.0,True,1.0343666666666667,True,0.05,20,38,0.3003,103,39,4,1.7341,2.7341,3.7341,5.7341,True,False,False,False,0.0,0.0,0.0,0.0,True,True,True,True
val_confirm,3784543730,3,CH,"[[10.4, 28]]",17.6,>=10s,13.9139,True,True,14.014,True,15.015,True,15.648966666666666,True,13.4134,True,13.013,True,12.379033333333334,True,13.947266666666668,True,13.046366666666668,True,14.014,True,1.0,20,25,0.1001,115,49,4,14.9139,15.9139,16.9139,18.9139,True,True,True,True,12.9139,11.9139,10.9139,8.9139,True,True,True,False
val_confirm,6617533993,8,CW,"[[10.4, 17.8], [27.1, 36.3]]",16.6,>=10s,14.0417,True,True,14.416666666666666,True,15.041666666666666,True,16.291666666666668,True,13.791666666666666,True,13.166666666666666,True,12.541666666666666,True,14.916666666666666,True,13.458333333333334,True,14.416666666666666,True,0.3,20,57,0.375,186,74,4,15.0417,16.0417,17.0417,19.0417,True,True,True,False,13.0417,12.0417,11.0417,9.0417,True,True,True,False
val_confirm,6163877860,4,TN,"[[18.3, 22.9]]",4.6,2-5s,27.4167,True,False,27.541666666666668,False,28.291666666666668,False,28.791666666666668,False,26.791666666666668,False,26.291666666666668,False,25.666666666666668,False,27.833333333333332,False,26.333333333333332,False,27.541666666666668,False,0.0,20,80,0.125,288,116,4,28.4167,29.4167,30.4167,32.4167,False,False,False,False,26.4167,25.4167,24.4167,22.4167,False,False,False,True
val_confirm,10109097475,1,CW,"[[66.9, 77.4]]",10.5,>=10s,0.0,True,False,1.0677344010677343,False,1.4681348014681348,False,2.1354688021354686,False,,,,,,,0.3003003003003003,False,,,0.9342676009342676,False,0.0,20,148,1.0677,316,148,4,1.0,2.0,3.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,8990144134,5,TP,"[[0.0, 2.5]]",2.5,2-5s,9.2759,True,False,9.60960960960961,False,10.944277610944278,False,12.012012012012011,False,9.00900900900901,False,8.341675008341674,False,7.407407407407407,False,9.376042709376042,False,8.375041708375042,False,9.342676009342677,False,0.0,20,5,0.3337,48,16,4,10.2759,11.2759,12.2759,14.2759,False,False,False,False,8.2759,7.2759,6.2759,4.2759,False,False,False,False
val_confirm,4013751996,1,TN,"[[3.9, 7.4]]",3.5,2-5s,2.4608,True,False,2.5025,False,3.25325,False,3.75375,False,1.25125,False,0.375375,False,,,3.6703333333333332,False,0.0,False,2.5025,False,0.1,20,39,0.0417,103,41,4,3.4608,4.4608,5.4608,7.4608,False,True,True,False,1.4608,0.4608,0.0,0.0,False,False,False,False
val_confirm,9873067604,3,CW,"[[15.8, 20.6]]",4.8,2-5s,33.8672,True,False,34.11745078411745,False,34.99332665999333,False,35.70236903570237,False,32.99132465799133,False,32.07374040707374,False,31.57323990657324,False,35.03503503503504,False,32.61594928261595,False,34.034034034034036,False,0.0,20,5,0.2503,118,42,4,34.8672,35.8672,36.8672,38.0,False,False,False,False,32.8672,31.8672,30.8672,28.8672,False,False,False,False
val_confirm,3935853204,1,CW,"[[14.1, 16.5]]",2.4,2-5s,15.3487,True,True,15.6156,True,16.016,True,16.383033333333334,True,15.015,True,14.481133333333334,True,14.014,False,16.483133333333335,True,13.046366666666668,False,15.6156,True,0.05,20,29,0.2669,127,55,4,16.3487,17.3487,18.3487,20.3487,True,False,False,False,14.3487,13.3487,12.3487,10.3487,True,False,False,False
val_confirm,3851961428,2,TN,"[[6.1, 11.5]]",5.4,5-10s,16.016,True,False,16.5165,False,17.017,False,17.5175,False,15.5155,False,15.015,False,14.014,False,16.249566666666666,False,13.947266666666668,False,16.2162,False,0.0,20,92,0.5005,276,122,4,17.016,18.016,19.016,21.016,False,False,False,False,15.016,14.016,13.016,11.016,False,False,False,True
val_confirm,4179163342,2,CW,"[[36.1, 41.8], [41.8, 53.3]]",17.2,>=10s,45.3453,True,True,45.612233333333336,True,46.046,True,47.047,True,45.045,True,44.5445,True,44.044,True,46.11273333333333,True,42.97626666666667,True,45.612233333333336,True,0.15,20,42,0.2669,291,113,4,46.3453,47.3453,48.3453,50.3453,True,True,True,True,44.3453,43.3453,42.3453,40.3453,True,True,True,True
val_confirm,11587211476,2,CW,"[[30.6, 37.4]]",6.8,5-10s,38.2049,True,False,38.67200533867201,False,39.03903903903904,False,39.50617283950617,False,37.80447113780447,False,37.27060393727061,True,36.63663663663664,True,38.33833833833834,False,37.10377043710377,True,38.67200533867201,False,0.0,20,16,0.4671,173,67,4,39.2049,40.2049,41.2049,43.2049,False,False,False,False,37.2049,36.2049,35.2049,33.2049,True,True,True,True
val_confirm,6096998186,4,TN,"[[18.4, 22]]",3.6,2-5s,0.634,True,False,1.0343666666666667,False,1.5348666666666666,False,2.0353666666666665,False,0.5338666666666667,False,,,,,2.0687333333333333,False,0.0,False,0.8341666666666666,False,0.2,20,31,0.4004,90,32,4,1.634,2.634,3.634,5.634,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,8252088130,2,TC,"[[2.8, 13.1]]",10.3,>=10s,8.0414,True,True,9.042366666666666,True,9.442766666666667,True,10.043366666666667,True,7.6076,True,7.040366666666666,True,6.539866666666667,True,8.641966666666667,True,7.040366666666666,True,8.341666666666667,True,0.9,20,11,1.001,58,26,4,9.0414,10.0414,11.0414,13.0414,True,True,True,True,7.0414,6.0414,5.0414,3.0414,True,True,True,True
val_confirm,10727696143,8,TN,"[[29.1, 36.0]]",6.9,5-10s,15.2152,True,False,15.515515515515515,False,15.949282615949283,False,16.58324991658325,False,15.148481815148482,False,14.748081414748082,False,14.04738071404738,False,15.548882215548883,False,14.78144811478145,False,15.515515515515515,False,0.15,20,63,0.3003,260,88,4,16.2152,17.2152,18.2152,20.2152,False,False,False,False,14.2152,13.2152,12.2152,10.2152,False,False,False,False
val_confirm,4635309062,9,CW,"[[44.1, 53.5]]",9.4,5-10s,15.2486,True,False,15.5155,False,16.016,False,16.4164,False,15.015,False,14.547866666666666,False,14.014,False,18.151466666666668,False,13.480133333333333,False,15.5155,False,0.25,20,92,0.2669,278,116,4,16.2486,17.2486,18.2486,20.2486,False,False,False,False,14.2486,13.2486,12.2486,10.2486,False,False,False,False
val_confirm,11565498775,6,TN,"[[21.8, 31.6]]",9.8,5-10s,36.2028,True,False,36.8368,False,37.7377,False,38.60523333333333,False,35.869166666666665,False,35.4354,False,35.035,False,39.773066666666665,False,34.46776666666667,False,36.8368,False,0.0,20,6,0.634,143,59,4,37.2028,38.2028,39.2028,41.0,False,False,False,False,35.2028,34.2028,33.2028,31.2028,False,False,False,True
val_confirm,2547885226,1,CW,"[[12.3, 13.4]]",1.1,<2s,13.013,True,True,,,,,,,12.479133333333333,True,12.012,False,11.5115,False,13.546866666666666,False,8.274933333333333,False,13.1131,True,1.0,20,0,,55,22,4,14.0,14.0,14.0,14.0,False,False,False,False,12.013,11.013,10.013,8.013,False,False,False,False
val_confirm,3502722122,3,CW,"[[14.1, 17.0]]",2.9,2-5s,16.56,True,True,16.8,True,,,,,15.6,True,15.0,True,14.4,True,17.0,True,16.4,True,16.68,True,1.0,20,1,0.24,58,25,4,17.0,17.0,17.0,17.0,True,True,True,True,15.56,14.56,13.56,11.56,True,True,False,False
val_confirm,4087013668,1,TN,"[[2.1, 6.0]]",3.9,2-5s,8.0914,True,False,8.75875,False,9.5095,False,10.01,False,7.5075,False,6.25625,False,5.5055,True,8.925583333333332,False,7.674333333333333,False,8.341666666666667,False,0.0,20,68,0.6673,194,80,4,9.0914,10.0914,11.0914,13.0914,False,False,False,False,7.0914,6.0914,5.0914,3.0914,False,False,True,True
val_confirm,5658916668,7,CH,"[[12.1, 14.0]]",1.9,<2s,14.4478,True,False,14.647966666666667,False,15.048366666666666,False,15.448766666666666,False,14.047366666666667,False,13.6136,True,13.046366666666666,True,14.948266666666667,False,14.047366666666667,False,14.547866666666666,False,0.0,20,12,0.2002,88,37,4,15.4478,16.4478,17.4478,19.4478,False,False,False,False,13.4478,12.4478,11.4478,9.4478,True,True,False,False
val_confirm,9208803675,4,TN,"[[4.3, 9.1]]",4.8,2-5s,13.4468,True,False,13.980647313980647,False,15.615615615615615,False,16.68335001668335,False,11.778445111778446,False,9.70970970970971,False,8.341675008341674,True,14.514514514514515,False,12.746079412746079,False,13.713713713713714,False,0.0,20,7,0.5339,62,18,4,14.4468,15.4468,16.4468,18.4468,False,False,False,False,12.4468,11.4468,10.4468,8.4468,False,False,False,True
val_confirm,3469864014,0,CW,"[[0.0, 4.5]]",4.5,2-5s,1.9353,True,True,2.002,True,2.6026,True,3.003,True,1.001,True,0.2002,True,,,4.637966666666666,False,1.2345666666666666,True,2.002,True,0.05,20,43,0.0667,116,45,4,2.9353,3.9353,4.9353,6.9353,True,True,False,False,0.9353,0.0,0.0,0.0,True,True,True,True
val_confirm,8547321641,3,CW,"[[0.2, 2.1]]",1.9,<2s,0.8675,True,True,1.1011,True,1.4681333333333333,True,2.0353666666666665,True,0.6673333333333333,True,,,,,2.0687333333333333,True,0.0,False,1.1011,True,0.05,20,18,0.2336,51,19,4,1.8675,2.8675,3.8675,5.8675,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,5889898795,2,CW,"[[27.1, 38.5], [38.5, 42.5], [54.4, 60.5], [68.0, 78.2]]",31.7,>=10s,7.5409,True,False,8.041366666666667,False,9.042366666666666,False,9.542866666666667,False,7.040366666666666,False,6.639966666666667,False,6.039366666666667,False,9.075733333333334,False,6.773433333333333,False,7.8078,False,0.25,20,133,0.5005,450,145,4,8.5409,9.5409,10.5409,12.5409,False,False,False,False,6.5409,5.5409,4.5409,2.5409,False,False,False,False
val_confirm,5840177726,2,CW,"[[8.1, 11.7]]",3.6,2-5s,6.7067,True,False,6.773433333333333,False,7.374033333333333,False,7.741066666666667,False,6.039366666666667,False,5.5055,False,5.038366666666667,False,7.574233333333334,False,3.8371666666666666,False,6.740066666666666,False,0.6,20,10,0.0667,55,19,4,7.7067,8.7067,9.7067,11.7067,False,True,True,False,5.7067,4.7067,3.7067,1.7067,False,False,False,False
val_confirm,9528990839,0,CW,"[[0.0, 4.1]]",4.1,2-5s,18.5333,True,False,20.0,False,22.0,False,24.0,False,18.0,False,16.0,False,15.066666666666666,False,22.066666666666666,False,17.0,False,19.333333333333332,False,0.0,20,6,1.4667,58,19,4,19.5333,20.5333,21.5333,23.5333,False,False,False,False,17.5333,16.5333,15.5333,13.5333,False,False,False,False
val_confirm,6136926089,1,CW,"[[0.0, 9.9]]",9.9,5-10s,30.1968,True,False,30.9309,False,31.3313,False,31.865166666666667,False,30.163466666666668,False,29.262566666666668,False,28.061366666666668,False,36.036,False,26.960266666666666,False,30.29693333333333,False,0.0,20,33,0.7341,237,80,4,31.1968,32.1968,33.1968,35.1968,False,False,False,False,29.1968,28.1968,27.1968,25.1968,False,False,False,False
val_confirm,4658396458,5,CH,"[[44.0, 48.3]]",4.3,2-5s,7.125,True,False,7.5,False,8.125,False,8.75,False,6.875,False,6.25,False,5.5,False,7.916666666666667,False,6.833333333333333,False,7.375,False,0.0,20,108,0.375,289,118,4,8.125,9.125,10.125,12.125,False,False,False,False,6.125,5.125,4.125,2.125,False,False,False,False
val_confirm,3124551255,10,TN,"[[58.9, 62.8]]",3.9,2-5s,0.4004,True,False,0.5005,False,1.001,False,1.5015,False,,,,,,,0.9342666666666667,False,0.0,False,0.5005,False,0.0,20,118,0.1001,263,118,4,1.4004,2.4004,3.4004,5.4004,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,8312058649,4,TN,"[[18.8, 22.5]]",3.7,2-5s,22.5417,True,False,23.791666666666668,False,24.291666666666668,False,25.041666666666668,False,21.291666666666668,True,20.541666666666668,True,20.041666666666668,True,22.958333333333332,False,21.833333333333332,True,22.916666666666668,False,0.0,20,9,1.25,104,43,4,23.5417,24.5417,25.5417,27.5417,False,False,False,False,21.5417,20.5417,19.5417,17.5417,True,True,True,False
val_confirm,8177965766,5,TN,"[[18.6, 29]]",10.4,>=10s,0.5417,True,False,1.5416666666666667,False,2.0833333333333335,False,2.5416666666666665,False,0.125,False,,,,,2.7916666666666665,False,0.0,False,1.2916666666666667,False,0.45,20,41,1.0,95,42,4,1.5417,2.5417,3.5417,5.5417,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_confirm,3249402410,3,TN,"[[16.0, 20.0]]",4.0,2-5s,2.4024,True,False,3.003,False,3.5035,False,4.004,False,2.002,False,1.001,False,0.2002,False,3.036366666666667,False,1.4681333333333333,False,2.6693333333333333,False,0.25,20,34,0.6006,94,38,4,3.4024,4.4024,5.4024,7.4024,False,False,False,False,1.4024,0.4024,0.0,0.0,False,False,False,False
val_confirm,6136926089,7,TN,"[[18.7, 23.0]]",4.3,2-5s,14.7147,True,False,15.048366666666666,False,15.548866666666667,False,16.049366666666668,False,14.047366666666667,False,13.646966666666666,False,13.046366666666666,False,14.748066666666666,False,13.947266666666668,False,15.048366666666666,False,0.05,20,56,0.3337,237,80,4,15.7147,16.7147,17.7147,19.7147,False,False,False,True,13.7147,12.7147,11.7147,9.7147,False,False,False,False
val_confirm,4822859674,0,CH,"[[0.0, 2.7]]",2.7,2-5s,6.2145,True,False,6.25625,False,6.881875,False,7.5075,False,5.005,False,4.5045,False,3.75375,False,11.553208333333332,False,5.672333333333333,False,6.25625,False,0.0,20,36,0.0417,115,44,4,7.2145,8.2145,9.2145,11.2145,False,False,False,False,5.2145,4.2145,3.2145,1.2145,False,False,False,True
val_confirm,4087013668,2,CW,"[[2.7, 36.4], [40.0, 60.0]]",53.7,>=10s,5.005,True,True,5.5055,True,6.25625,True,7.5075,True,4.5045,True,3.75375,True,3.003,True,5.922583333333333,True,4.671333333333333,True,5.5055,True,0.95,20,72,0.5005,194,80,4,6.005,7.005,8.005,10.005,True,True,True,True,4.005,3.005,2.005,0.005,True,True,False,False
val_confirm,10597533885,2,CW,"[[31.7, 39.1]]",7.4,5-10s,57.4241,True,False,,,,,,,56.72339005672339,False,56.12278945612279,False,55.42208875542209,False,57.65765765765766,False,55.35535535535536,False,57.62429095762429,False,0.0,20,0,,204,95,4,58.0,58.0,58.0,58.0,False,False,False,False,56.4241,55.4241,54.4241,52.4241,False,False,False,False
val_confirm,4626535366,9,TN,"[[44.2, 48.8]]",4.6,2-5s,44.7447,True,True,45.045,True,45.5455,True,46.046,True,44.044,False,43.043,False,42.042,False,46.980266666666665,True,42.97626666666667,False,44.9449,True,0.85,20,8,0.3003,196,84,4,45.7447,46.7447,47.7447,49.0,True,True,True,False,43.7447,42.7447,41.7447,39.7447,False,False,False,False
val_confirm,6136926089,2,CW,"[[9.9, 13.0]]",3.1,2-5s,8.5419,True,False,9.042366666666666,False,9.542866666666667,False,9.943266666666666,True,8.041366666666667,False,7.4074,False,7.007,False,9.042366666666666,False,8.274933333333333,False,8.742066666666666,False,0.05,20,65,0.5005,237,80,4,9.5419,10.5419,11.5419,13.5419,False,True,True,False,7.5419,6.5419,5.5419,3.5419,False,False,False,False
val_confirm,5323654756,8,CH,"[[0.2, 67.8]]",67.6,>=10s,32.4991,True,True,33.033,True,33.5335,True,34.034,True,32.032,True,31.4314,True,31.031,True,37.971266666666665,True,32.06536666666667,True,32.999633333333335,True,1.0,20,50,0.5339,272,104,4,33.4991,34.4991,35.4991,37.4991,True,True,True,True,31.4991,30.4991,29.4991,27.4991,True,True,True,True
val_confirm,2716277960,5,CH,"[[4.2, 10.8]]",6.6,5-10s,9.876,True,True,10.01,True,10.477,True,11.011,False,9.409,True,9.009,True,8.508,True,10.31041456016178,True,9.17593528816987,True,10.01,True,0.25,20,6,0.134,56,22,4,10.876,11.876,12.876,13.0,False,False,False,False,8.876,7.876,6.876,4.876,True,True,True,True
val_confirm,3452354871,9,TC,"[[7.4, 9.9]]",2.5,2-5s,4.004,True,False,4.5045,False,5.005,False,5.4054,False,3.6036,False,3.003,False,2.002,False,4.537866666666667,False,2.9362666666666666,False,4.5045,False,0.2,20,23,0.5005,69,30,4,5.004,6.004,7.004,9.004,False,False,False,True,3.004,2.004,1.004,0.0,False,False,False,False
val_confirm,3249402410,2,CH,"[[2.1, 5.5], [10.0, 12.0]]",5.4,5-10s,2.4024,True,True,3.003,True,3.5035,True,4.004,True,2.002,False,1.001,False,0.2002,False,3.036366666666667,True,1.4681333333333333,False,2.6693333333333333,True,0.25,20,34,0.6006,94,38,4,3.4024,4.4024,5.4024,7.4024,True,True,True,False,1.4024,0.4024,0.0,0.0,False,False,False,False
val_confirm,7887764754,7,TN,"[[24.3, 29.9], [31.9, 34.2]]",7.9,5-10s,33.0664,True,True,34.067366666666665,True,35.06836666666667,False,,,32.565866666666665,True,32.06536666666667,True,31.564866666666667,False,33.96726666666667,True,32.16546666666667,True,33.767066666666665,True,0.35,20,2,1.001,143,58,4,34.0664,35.0,35.0,35.0,True,False,False,False,32.0664,31.0664,30.0664,28.0664,True,False,False,True
val_confirm,3562017845,1,CW,"[[1.7, 5.5]]",3.8,2-5s,19.019,True,False,20.02,False,20.5205,False,21.021,False,18.018,False,17.5175,False,17.017,False,21.421400000000002,False,18.651966666666667,False,19.085733333333334,False,0.0,20,34,1.001,160,65,4,20.019,21.019,22.019,24.019,False,False,False,False,18.019,17.019,16.019,14.019,False,False,False,False
val_confirm,8547321641,0,CW,"[[9.0, 10.9]]",1.9,<2s,10.5439,True,True,10.777433333333333,True,,,,,10.143466666666667,True,9.776433333333333,True,8.775433333333334,False,10.9109,False,8.308300000000001,False,10.777433333333333,True,1.0,20,1,0.2336,51,19,4,11.0,11.0,11.0,11.0,False,False,False,False,9.5439,8.5439,7.5439,5.5439,True,False,False,False
val_confirm,2716277960,1,CW,"[[4.2, 10.8]]",6.6,5-10s,9.876,True,True,10.01,True,10.477,True,11.011,False,9.409,True,9.009,True,8.508,True,10.31041456016178,True,9.17593528816987,True,10.01,True,0.15,20,6,0.134,56,22,4,10.876,11.876,12.876,13.0,False,False,False,False,8.876,7.876,6.876,4.876,True,True,True,True
val_confirm,2821968703,1,CW,"[[2.2, 5.1], [6.4, 13.9], [24.4, 27.9]]",13.9,>=10s,26.7267,True,True,26.8268,True,28.028,False,28.4284,False,25.9259,True,25.025,True,24.591233333333335,True,27.427400000000002,True,26.493133333333333,True,26.760066666666667,True,0.35,20,4,0.1001,120,44,4,27.7267,28.7267,29.7267,30.0,True,False,False,False,25.7267,24.7267,23.7267,21.7267,True,True,False,False
val_confirm,5323654756,5,CW,"[[1.5, 67.7]]",66.2,>=10s,7.8412,True,True,8.008,True,8.5085,True,9.009,True,7.6076,True,7.007,True,6.006,True,10.944266666666667,True,7.6409666666666665,True,8.008,True,1.0,20,90,0.1668,272,104,4,8.8412,9.8412,10.8412,12.8412,True,True,True,True,6.8412,5.8412,4.8412,2.8412,True,True,True,True
val_confirm,11276567104,8,TP,"[[8.7, 16.5]]",7.8,5-10s,25.28,True,False,26.0,False,27.12,False,28.0,False,24.64,False,24.0,False,23.56,False,26.68,False,24.76,False,25.6,False,0.0,20,17,0.72,119,45,4,26.28,27.28,28.28,30.28,False,False,False,False,24.28,23.28,22.28,20.28,False,False,False,False
val_confirm,2821968703,6,TN,"[[21.6, 28.2]]",6.6,5-10s,25.8258,True,True,25.9259,True,26.8268,True,28.028,True,25.025,True,24.591233333333335,True,24.024,True,26.493133333333333,True,24.891533333333335,True,25.9259,True,0.85,20,5,0.1001,120,44,4,26.8258,27.8258,28.8258,30.0,True,True,False,False,24.8258,23.8258,22.8258,20.8258,True,True,True,False
val_confirm,11565498775,4,CW,"[[21.2, 27.2]]",6.0,5-10s,35.5689,True,False,35.869166666666665,False,36.8368,False,37.7377,False,35.4354,False,35.035,False,34.10073333333333,False,39.773066666666665,False,34.46776666666667,False,35.6356,False,0.0,20,7,0.3003,143,59,4,36.5689,37.5689,38.5689,40.5689,False,False,False,False,34.5689,33.5689,32.5689,30.5689,False,False,False,False
val_confirm,9735768590,9,TP,"[[17.6, 20.6]]",3.0,2-5s,1.0677,True,False,1.5682349015682349,False,2.002002002002002,False,3.1364698031364697,False,,,,,,,1.6349683016349683,False,0.7340674007340674,False,1.4681348014681348,False,0.0,20,27,0.5005,80,28,4,2.0677,3.0677,4.0677,6.0677,False,False,False,False,0.0677,0.0,0.0,0.0,False,False,False,False
val_confirm,3452354871,3,CW,"[[7.5, 9.8]]",2.3,2-5s,5.5055,True,False,6.006,False,6.4064,False,7.007,False,5.4054,False,5.005,False,4.5045,False,7.273933333333334,False,4.537866666666667,False,5.8058,False,0.3,20,20,0.5005,69,30,4,6.5055,7.5055,8.5055,10.5055,False,True,True,False,4.5055,3.5055,2.5055,0.5055,False,False,False,False
val_confirm,4136617240,6,TN,"[[7.1, 13.6]]",6.5,5-10s,80.08,True,False,80.5805,False,81.081,False,82.082,False,79.64623333333333,False,79.079,False,78.078,False,80.74733333333333,False,79.01226666666666,False,80.5805,False,0.0,20,17,0.5005,360,156,4,81.08,82.08,83.08,85.08,False,False,False,False,79.08,78.08,77.08,75.08,False,False,False,False
val_confirm,4179163342,9,TN,"[[52.9, 61.1]]",8.2,5-10s,7.4074,True,False,8.008,False,8.5085,False,9.009,False,7.007,False,6.4064,False,6.006,False,7.741066666666667,False,6.139466666666666,False,7.7077,False,0.05,20,99,0.6006,291,113,4,8.4074,9.4074,10.4074,12.4074,False,False,False,False,6.4074,5.4074,4.4074,2.4074,False,False,False,False
val_confirm,4626535366,1,CW,"[[5.5, 7.9]]",2.4,2-5s,13.5135,True,False,14.014,False,14.4144,False,15.015,False,13.013,False,12.5125,False,12.012,False,15.949266666666666,False,6.940266666666667,True,13.7137,False,0.0,20,59,0.5005,196,84,4,14.5135,15.5135,16.5135,18.5135,False,False,False,False,12.5135,11.5135,10.5135,8.5135,False,False,False,False
val_confirm,10727696143,6,TN,"[[39.1, 43.5]]",4.4,2-5s,25.8926,True,False,27.09376042709376,False,27.99466132799466,False,29.095762429095764,False,24.758091424758092,False,24.290957624290957,False,23.890557223890557,False,26.326326326326328,False,24.858191524858192,False,25.959292625959293,False,0.15,20,46,1.2012,260,88,4,26.8926,27.8926,28.8926,30.8926,False,False,False,False,24.8926,23.8926,22.8926,20.8926,False,False,False,False
val_confirm,4126010904,4,TN,"[[10.2, 18.3]]",8.1,5-10s,1.001,True,False,1.25125,False,2.002,False,2.5025,False,0.5005,False,,,,,1.4597916666666666,False,0.5839166666666666,False,1.126125,False,0.0,20,88,0.2503,227,89,4,2.001,3.001,4.001,6.001,False,False,False,False,0.001,0.0,0.0,0.0,False,False,False,False
val_confirm,4822859674,3,CH,"[[16.8, 20.1]]",3.3,2-5s,2.8779,True,False,3.75375,False,4.5045,False,5.005,False,2.5025,False,1.876875,False,1.25125,False,5.672333333333333,False,1.001,False,3.378375,False,0.05,20,39,0.8759,115,44,4,3.8779,4.8779,5.8779,7.8779,False,False,False,False,1.8779,0.8779,0.0,0.0,False,False,False,False
val_confirm,11276567104,6,TC,"[[37.3, 39.6]]",2.3,2-5s,36.64,True,False,37.24,False,38.0,True,38.8,True,36.52,False,36.0,False,34.8,False,39.12,True,34.84,False,36.84,False,0.8,20,3,0.6,119,45,4,37.64,38.64,39.64,40.0,True,True,False,False,35.64,34.64,33.64,31.64,False,False,False,False
val_confirm,3452354871,0,CW,"[[1.0, 5.4]]",4.4,2-5s,7.007,True,False,7.5075,False,8.008,False,9.009,False,6.4064,False,6.006,False,5.4054,False,7.273933333333334,False,4.537866666666667,True,7.5075,False,0.0,20,17,0.5005,69,30,4,8.007,9.007,10.007,12.007,False,False,False,False,6.007,5.007,4.007,2.007,False,True,True,True
